--- DEVICE FORENSICS LOG ---
MAC,E2:9D:6E:15:46:74
IP,192.168.10.241
Exported At,2026-05-03T23:53:51.891222

--- DNS QUERY HISTORY ---
Timestamp,Domain,Type
2026-05-03 20:41:44,login.ionos.com,A
2026-05-03 20:41:44,frontend-services.ionos.com,A
2026-05-03 20:41:44,frontend-services.ionos.com,A
2026-05-03 20:41:44,ce1.uicdn.net,A
2026-05-03 20:41:44,ce1.uicdn.net,A
2026-05-03 20:41:44,www.google.com,A
2026-05-03 20:41:44,www.google.com,A
2026-05-03 20:41:38,_googlecast._tcp.local,A
2026-05-03 20:41:38,_googlecast._tcp.local,A
2026-05-03 20:41:37,_googlecast._tcp.local,A
2026-05-03 20:41:36,_googlecast._tcp.local,A
2026-05-03 20:41:36,_googlecast._tcp.local,A
2026-05-03 20:41:36,_googlecast._tcp.local,A
2026-05-03 20:41:36,_googlecast._tcp.local,A
2026-05-03 20:41:36,_googlecast._tcp.local,A
2026-05-03 20:40:18,_googlecast._tcp.local,A
2026-05-03 20:40:18,_googlecast._tcp.local,A
2026-05-03 20:39:58,_googlecast._tcp.local,A
2026-05-03 20:39:58,_googlecast._tcp.local,A
2026-05-03 20:39:57,_googlecast._tcp.local,A
2026-05-03 20:39:57,_googlecast._tcp.local,A
2026-05-03 20:39:56,_googlecast._tcp.local,A
2026-05-03 20:39:56,_googlecast._tcp.local,A
2026-05-03 20:39:56,_googlecast._tcp.local,A
2026-05-03 20:35:02,_googlecast._tcp.local,A
2026-05-03 20:35:02,_googlecast._tcp.local,A
2026-05-03 20:35:01,_googlecast._tcp.local,A
2026-05-03 20:35:01,_googlecast._tcp.local,A
2026-05-03 20:35:00,_googlecast._tcp.local,A
2026-05-03 20:35:00,_googlecast._tcp.local,A
2026-05-03 20:35:00,_googlecast._tcp.local,A
2026-05-03 20:27:05,_googlecast._tcp.local,A
2026-05-03 20:27:04,_googlecast._tcp.local,A
2026-05-03 20:27:04,_googlecast._tcp.local,A
2026-05-03 20:27:03,_googlecast._tcp.local,A
2026-05-03 20:27:03,_googlecast._tcp.local,A
2026-05-03 20:27:03,_googlecast._tcp.local,A
2026-05-03 20:26:19,_googlecast._tcp.local,A
2026-05-03 20:26:19,_googlecast._tcp.local,A
2026-05-03 20:26:18,_googlecast._tcp.local,A
2026-05-03 20:26:18,_googlecast._tcp.local,A
2026-05-03 20:26:17,_googlecast._tcp.local,A
2026-05-03 20:26:17,_googlecast._tcp.local,A
2026-05-03 20:26:17,_googlecast._tcp.local,A
2026-05-03 20:26:17,_googlecast._tcp.local,A
2026-05-03 20:24:02,_googlecast._tcp.local,A
2026-05-03 20:24:02,_googlecast._tcp.local,A
2026-05-03 20:24:01,_googlecast._tcp.local,A
2026-05-03 20:24:01,_googlecast._tcp.local,A
2026-05-03 20:24:00,_googlecast._tcp.local,A
2026-05-03 20:24:00,_googlecast._tcp.local,A
2026-05-03 20:24:00,_googlecast._tcp.local,A
2026-05-03 20:21:52,_googlecast._tcp.local,A
2026-05-03 20:21:52,_googlecast._tcp.local,A
2026-05-03 20:21:32,_googlecast._tcp.local,A
2026-05-03 20:21:32,_googlecast._tcp.local,A
2026-05-03 20:21:31,_googlecast._tcp.local,A
2026-05-03 20:21:31,_googlecast._tcp.local,A
2026-05-03 20:21:30,_googlecast._tcp.local,A
2026-05-03 20:21:30,_googlecast._tcp.local,A
2026-05-03 20:21:26,_googlecast._tcp.local,A
2026-05-03 20:21:26,_googlecast._tcp.local,A
2026-05-03 20:21:06,_googlecast._tcp.local,A
2026-05-03 20:21:06,_googlecast._tcp.local,A
2026-05-03 20:21:05,_googlecast._tcp.local,A
2026-05-03 20:21:05,_googlecast._tcp.local,A
2026-05-03 20:21:04,_googlecast._tcp.local,A
2026-05-03 20:21:04,_googlecast._tcp.local,A
2026-05-03 20:21:01,_googlecast._tcp.local,A
2026-05-03 20:21:01,_googlecast._tcp.local,A
2026-05-03 20:21:00,_googlecast._tcp.local,A
2026-05-03 20:21:00,_googlecast._tcp.local,A
2026-05-03 20:20:59,_googlecast._tcp.local,A
2026-05-03 20:20:59,_googlecast._tcp.local,A
2026-05-03 20:20:57,_googlecast._tcp.local,A
2026-05-03 20:20:57,_googlecast._tcp.local,A
2026-05-03 20:20:56,_googlecast._tcp.local,A
2026-05-03 20:20:56,_googlecast._tcp.local,A
2026-05-03 20:20:55,_googlecast._tcp.local,A
2026-05-03 20:20:55,_googlecast._tcp.local,A
2026-05-03 20:20:55,_googlecast._tcp.local,A
2026-05-03 20:20:55,_googlecast._tcp.local,A
2026-05-03 20:20:54,_googlecast._tcp.local,A
2026-05-03 20:20:54,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:20:53,_googlecast._tcp.local,A
2026-05-03 20:15:44,_googlecast._tcp.local,A
2026-05-03 20:15:44,_googlecast._tcp.local,A
2026-05-03 20:15:42,_googlecast._tcp.local,A
2026-05-03 20:15:42,_googlecast._tcp.local,A
2026-05-03 20:15:42,_googlecast._tcp.local,A
2026-05-03 20:15:42,_googlecast._tcp.local,A
2026-05-03 20:15:40,_googlecast._tcp.local,A
2026-05-03 20:15:40,_googlecast._tcp.local,A
2026-05-03 20:15:39,_googlecast._tcp.local,A
2026-05-03 20:15:39,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:15:38,_googlecast._tcp.local,A
2026-05-03 20:13:26,_googlecast._tcp.local,A
2026-05-03 20:13:26,_googlecast._tcp.local,A
2026-05-03 20:13:25,_googlecast._tcp.local,A
2026-05-03 20:13:25,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 20:13:24,_googlecast._tcp.local,A
2026-05-03 19:58:16,_googlecast._tcp.local,A
2026-05-03 19:57:56,_googlecast._tcp.local,A
2026-05-03 19:57:55,_googlecast._tcp.local,A
2026-05-03 19:57:47,_googlecast._tcp.local,A
2026-05-03 19:57:46,_googlecast._tcp.local,A
2026-05-03 19:57:45,_googlecast._tcp.local,A
2026-05-03 19:57:45,_googlecast._tcp.local,A
2026-05-03 19:57:45,_googlecast._tcp.local,A
2026-05-03 19:56:46,_googlecast._tcp.local,A
2026-05-03 19:56:45,_googlecast._tcp.local,A
2026-05-03 19:56:45,_googlecast._tcp.local,A
2026-05-03 19:56:45,_googlecast._tcp.local,A
2026-05-03 19:52:10,_googlecast._tcp.local,A
2026-05-03 19:52:09,_googlecast._tcp.local,A
2026-05-03 19:52:08,_googlecast._tcp.local,A
2026-05-03 19:52:08,_googlecast._tcp.local,A
2026-05-03 19:52:08,_googlecast._tcp.local,A
2026-05-03 19:50:55,_googlecast._tcp.local,A
2026-05-03 19:50:35,_googlecast._tcp.local,A
2026-05-03 19:50:34,_googlecast._tcp.local,A
2026-05-03 19:50:33,_googlecast._tcp.local,A
2026-05-03 19:50:33,_googlecast._tcp.local,A
2026-05-03 19:50:33,_googlecast._tcp.local,A
2026-05-03 19:45:22,_googlecast._tcp.local,A
2026-05-03 19:45:09,connectivitycheck.gstatic.com,A
2026-05-03 19:45:08,login.ionos.com,A
2026-05-03 19:45:08,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:08,frontend-services.ionos.com,A
2026-05-03 19:45:08,ce1.uicdn.net,A
2026-05-03 19:45:06,www.google.com,A
2026-05-03 19:45:06,www.google.com,A
2026-05-03 19:45:06,www.google.com,A
2026-05-03 19:45:05,login.ionos.com,A
2026-05-03 19:45:05,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:05,frontend-services.ionos.com,A
2026-05-03 19:45:05,ce1.uicdn.net,A
2026-05-03 19:45:04,connectivitycheck.gstatic.com,A
2026-05-03 19:45:03,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:45:03,www.google.com,A
2026-05-03 19:45:03,graph.facebook.com,A
2026-05-03 19:45:03,i.instagram.com,A
2026-05-03 19:45:03,graph.instagram.com,A
2026-05-03 19:45:03,test-gateway.instagram.com,A
2026-05-03 19:45:03,login.ionos.com,A
2026-05-03 19:45:03,login.ionos.com,A
2026-05-03 19:45:03,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:03,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:03,frontend-services.ionos.com,A
2026-05-03 19:45:03,frontend-services.ionos.com,A
2026-05-03 19:45:03,ce1.uicdn.net,A
2026-05-03 19:45:03,ce1.uicdn.net,A
2026-05-03 19:45:02,_googlecast._tcp.local,A
2026-05-03 19:45:02,login.ionos.com,A
2026-05-03 19:45:02,login.ionos.com,A
2026-05-03 19:45:02,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:02,optimizationguide-pa.googleapis.com,A
2026-05-03 19:45:02,frontend-services.ionos.com,A
2026-05-03 19:45:02,frontend-services.ionos.com,A
2026-05-03 19:45:02,ce1.uicdn.net,A
2026-05-03 19:45:02,ce1.uicdn.net,A
2026-05-03 19:45:02,www.google.com,A
2026-05-03 19:45:02,www.google.com,A
2026-05-03 19:45:01,_googlecast._tcp.local,A
2026-05-03 19:45:01,www.google.com,A
2026-05-03 19:45:01,www.google.com,A
2026-05-03 19:45:00,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:45:00,_googlecast._tcp.local,A
2026-05-03 19:45:00,_googlecast._tcp.local,A
2026-05-03 19:45:00,_googlecast._tcp.local,A
2026-05-03 19:45:00,connectivitycheck.gstatic.com,A
2026-05-03 19:45:00,www.google.com,A
2026-05-03 19:45:00,i.instagram.com,A
2026-05-03 19:45:00,graph.facebook.com,A
2026-05-03 19:45:00,graph.instagram.com,A
2026-05-03 19:45:00,test-gateway.instagram.com,A
2026-05-03 19:42:10,www.google.com.tariq-domain,A
2026-05-03 19:42:07,www.google.com.tariq-domain,A
2026-05-03 19:41:54,www.google.com,A
2026-05-03 19:41:51,www.google.com,A
2026-05-03 19:41:32,www.google.com,A
2026-05-03 19:41:25,connectivitycheck.gstatic.com,A
2026-05-03 19:41:25,www.google.com,A
2026-05-03 19:39:04,play.googleapis.com.tariq-domain,A
2026-05-03 19:38:47,play.googleapis.com.tariq-domain,A
2026-05-03 19:38:44,play.googleapis.com,A
2026-05-03 19:38:27,play.googleapis.com,A
2026-05-03 19:38:26,www.google.com.tariq-domain,A
2026-05-03 19:38:23,www.google.com.tariq-domain,A
2026-05-03 19:38:04,www.google.com,A
2026-05-03 19:38:01,www.google.com,A
2026-05-03 19:37:37,www.google.com,A
2026-05-03 19:37:34,www.google.com,A
2026-05-03 19:37:34,connectivitycheck.gstatic.com,A
2026-05-03 19:36:47,www.google.com.tariq-domain,A
2026-05-03 19:36:43,www.google.com.tariq-domain,A
2026-05-03 19:36:40,www.google.com,A
2026-05-03 19:36:39,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:36:38,www.google.com,A
2026-05-03 19:36:36,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:36:35,www.google.com,A
2026-05-03 19:36:31,www.google.com,A
2026-05-03 19:36:31,connectivitycheck.gstatic.com,A
2026-05-03 19:36:28,www.google.com.tariq-domain,A
2026-05-03 19:36:25,www.google.com.tariq-domain,A
2026-05-03 19:36:23,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:22,www.google.com,A
2026-05-03 19:36:20,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:18,www.google.com,A
2026-05-03 19:36:18,www.google.com.tariq-domain,A
2026-05-03 19:36:17,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:17,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:16,www.google.com,A
2026-05-03 19:36:16,www.google.com.tariq-domain,A
2026-05-03 19:36:14,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:14,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:12,www.google.com,A
2026-05-03 19:36:12,connectivitycheck.gstatic.com,A
2026-05-03 19:36:12,www.google.com.tariq-domain,A
2026-05-03 19:36:11,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:10,www.google.com.tariq-domain,A
2026-05-03 19:36:08,_googlecast._tcp.local,A
2026-05-03 19:36:08,frontend-services.ionos.com.tariq-domain,A
2026-05-03 19:36:08,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:08,var.uicdn.net.tariq-domain,A
2026-05-03 19:36:08,ce1.uicdn.net.tariq-domain,A
2026-05-03 19:36:08,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:06,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:06,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:06,www.google.com,A
2026-05-03 19:36:06,www.google.com,A
2026-05-03 19:36:06,www.google.com.tariq-domain,A
2026-05-03 19:36:06,www.google.com.tariq-domain,A
2026-05-03 19:36:06,www.google.com,A
2026-05-03 19:36:05,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:05,frontend-services.ionos.com.tariq-domain,A
2026-05-03 19:36:05,var.uicdn.net.tariq-domain,A
2026-05-03 19:36:05,ce1.uicdn.net.tariq-domain,A
2026-05-03 19:36:05,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:05,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:04,www.google.com.tariq-domain,A
2026-05-03 19:36:04,www.google.com,A
2026-05-03 19:36:04,www.google.com,A
2026-05-03 19:36:04,www.google.com.tariq-domain,A
2026-05-03 19:36:04,www.google.com,A
2026-05-03 19:36:04,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:36:02,optimizationguide-pa.googleapis.com,A
2026-05-03 19:36:02,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:36:02,frontend-services.ionos.com.tariq-domain,A
2026-05-03 19:36:02,frontend-services.ionos.com,A
2026-05-03 19:36:02,var.uicdn.net,A
2026-05-03 19:36:02,ce1.uicdn.net,A
2026-05-03 19:36:02,var.uicdn.net.tariq-domain,A
2026-05-03 19:36:02,ce1.uicdn.net.tariq-domain,A
2026-05-03 19:36:01,www.google.com,A
2026-05-03 19:36:01,www.google.com.tariq-domain,A
2026-05-03 19:36:01,www.google.com,A
2026-05-03 19:36:01,www.google.com,A
2026-05-03 19:36:01,epdg.epc.mnc001.mcc420.pub.3gppnetwork.org,A
2026-05-03 19:36:01,connectivitycheck.gstatic.com,A
2026-05-03 19:35:59,ce1.uicdn.net,A
2026-05-03 19:35:59,frontend-services.ionos.com,A
2026-05-03 19:35:59,var.uicdn.net,A
2026-05-03 19:35:59,var.uicdn.net.tariq-domain,A
2026-05-03 19:35:59,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:59,optimizationguide-pa.googleapis.com.tariq-domain,A
2026-05-03 19:35:59,frontend-services.ionos.com.tariq-domain,A
2026-05-03 19:35:59,ce1.uicdn.net.tariq-domain,A
2026-05-03 19:35:57,www.google.com,A
2026-05-03 19:35:57,www.google.com.tariq-domain,A
2026-05-03 19:35:57,www.google.com,A
2026-05-03 19:35:57,www.google.com,A
2026-05-03 19:35:56,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:56,frontend-services.ionos.com,A
2026-05-03 19:35:56,ce1.uicdn.net,A
2026-05-03 19:35:56,var.uicdn.net,A
2026-05-03 19:35:54,www.google.com,A
2026-05-03 19:35:54,www.google.com,A
2026-05-03 19:35:54,connectivitycheck.gstatic.com,A
2026-05-03 19:35:53,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:53,ce1.uicdn.net,A
2026-05-03 19:35:53,frontend-services.ionos.com,A
2026-05-03 19:35:53,var.uicdn.net,A
2026-05-03 19:35:51,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:51,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:51,frontend-services.ionos.com,A
2026-05-03 19:35:51,frontend-services.ionos.com,A
2026-05-03 19:35:51,ce1.uicdn.net,A
2026-05-03 19:35:51,ce1.uicdn.net,A
2026-05-03 19:35:51,var.uicdn.net,A
2026-05-03 19:35:51,var.uicdn.net,A
2026-05-03 19:35:51,www.google.com,A
2026-05-03 19:35:51,www.google.com,A
2026-05-03 19:35:50,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:50,optimizationguide-pa.googleapis.com,A
2026-05-03 19:35:50,ce1.uicdn.net,A
2026-05-03 19:35:50,ce1.uicdn.net,A
2026-05-03 19:35:50,frontend-services.ionos.com,A
2026-05-03 19:35:50,frontend-services.ionos.com,A
2026-05-03 19:35:50,var.uicdn.net,A
2026-05-03 19:35:50,var.uicdn.net,A
2026-05-03 19:35:50,www.google.com,A
2026-05-03 19:35:50,www.google.com,A
2026-05-03 19:35:49,www.google.com,A
2026-05-03 19:35:49,www.google.com,A
2026-05-03 19:35:49,connectivitycheck.gstatic.com,A
2026-05-03 19:35:48,_googlecast._tcp.local,A
2026-05-03 19:35:48,www.google.com,A
2026-05-03 19:35:46,_googlecast._tcp.local,A
2026-05-03 19:35:46,_googlecast._tcp.local,A
2026-05-03 19:35:46,_googlecast._tcp.local,A
2026-05-03 19:35:46,www.google.com,A
2026-05-03 19:35:46,connectivitycheck.gstatic.com,A
2026-05-03 19:35:46,_googlecast._tcp.local,A
2026-05-03 19:35:36,www.google.com.tariq-domain,A
2026-05-03 19:35:33,www.google.com.tariq-domain,A
2026-05-03 19:35:28,www.google.com,A
2026-05-03 19:35:25,www.google.com,A
2026-05-03 19:35:22,www.google.com,A
2026-05-03 19:35:19,connectivitycheck.gstatic.com,A
2026-05-03 19:35:19,www.google.com,A
2026-05-03 19:35:15,www.google.com.tariq-domain,A
2026-05-03 19:35:12,www.google.com.tariq-domain,A
2026-05-03 19:35:09,www.google.com,A
2026-05-03 19:35:06,www.google.com,A
2026-05-03 19:35:03,www.google.com,A
2026-05-03 19:35:00,connectivitycheck.gstatic.com,A
2026-05-03 19:35:00,www.google.com,A
2026-05-03 19:34:57,www.google.com.tariq-domain,A
2026-05-03 19:34:57,www.google.com,A
2026-05-03 19:34:54,www.google.com,A
2026-05-03 19:34:54,www.google.com.tariq-domain,A
2026-05-03 19:34:52,_googlecast._tcp.local,A
2026-05-03 19:34:51,www.google.com,A
2026-05-03 19:34:49,connectivitycheck.gstatic.com,A
2026-05-03 19:34:48,www.google.com,A
2026-05-03 19:34:46,api.weather.com.tariq-domain,A
2026-05-03 19:34:45,www.google.com,A
2026-05-03 19:34:43,api.weather.com.tariq-domain,A
2026-05-03 19:34:42,connectivitycheck.gstatic.com,A
2026-05-03 19:34:42,www.google.com,A
2026-05-03 19:34:40,api.weather.com,A
2026-05-03 19:34:37,api.weather.com,A
2026-05-03 19:34:35,www.google.com.tariq-domain,A
2026-05-03 19:34:32,_googlecast._tcp.local,A
2026-05-03 19:34:32,www.google.com.tariq-domain,A
2026-05-03 19:34:31,_googlecast._tcp.local,A
2026-05-03 19:34:30,_googlecast._tcp.local,A
2026-05-03 19:34:30,_googlecast._tcp.local,A
2026-05-03 19:34:30,_googlecast._tcp.local,A
2026-05-03 19:34:29,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:34:29,www.google.com.tariq-domain,A
2026-05-03 19:34:25,www.google.com.tariq-domain,A
2026-05-03 19:34:25,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:34:22,www.google.com,A
2026-05-03 19:34:22,www.google.com,A
2026-05-03 19:34:22,connectivitycheck.gstatic.com,A
2026-05-03 19:34:19,www.google.com,A
2026-05-03 19:34:19,connectivitycheck.gstatic.com,A
2026-05-03 19:34:19,www.google.com,A
2026-05-03 19:34:16,www.google.com,A
2026-05-03 19:34:16,connectivitycheck.gstatic.com,A
2026-05-03 19:34:13,connectivitycheck.gstatic.com,A
2026-05-03 19:34:13,www.google.com,A
2026-05-03 19:34:12,www.google.com,A
2026-05-03 19:34:09,www.google.com.tariq-domain,A
2026-05-03 19:34:06,www.google.com.tariq-domain,A
2026-05-03 19:34:03,www.google.com.tariq-domain,A
2026-05-03 19:34:03,www.google.com,A
2026-05-03 19:34:02,test-gateway.instagram.com,A
2026-05-03 19:34:02,edge-mqtt.facebook.com,A
2026-05-03 19:34:02,i.instagram.com,A
2026-05-03 19:34:02,i-fallback.instagram.com,A
2026-05-03 19:34:02,graph.facebook.com,A
2026-05-03 19:34:02,graph-fallback.facebook.com,A
2026-05-03 19:34:02,i.instagram.com,A
2026-05-03 19:34:02,test-gateway.instagram.com,A
2026-05-03 19:34:00,www.google.com.tariq-domain,A
2026-05-03 19:34:00,www.google.com,A
2026-05-03 19:33:59,edge-mqtt.facebook.com,A
2026-05-03 19:33:59,test-gateway.instagram.com,A
2026-05-03 19:33:59,i.instagram.com,A
2026-05-03 19:33:59,graph.facebook.com,A
2026-05-03 19:33:59,graph-fallback.facebook.com,A
2026-05-03 19:33:59,i-fallback.instagram.com,A
2026-05-03 19:33:59,i.instagram.com,A
2026-05-03 19:33:59,test-gateway.instagram.com,A
2026-05-03 19:33:57,www.google.com,A
2026-05-03 19:33:57,www.google.com,A
2026-05-03 19:33:54,www.google.com,A
2026-05-03 19:33:54,www.google.com,A
2026-05-03 19:33:51,www.google.com,A
2026-05-03 19:33:47,_googlecast._tcp.local,A
2026-05-03 19:33:41,www.google.com,A
2026-05-03 19:33:27,_googlecast._tcp.local,A
2026-05-03 19:33:27,www.youtube.com,A
2026-05-03 19:33:26,_googlecast._tcp.local,A
2026-05-03 19:33:25,redirector.googlevideo.com,A
2026-05-03 19:33:24,www.youtube.com,A
2026-05-03 19:33:24,_googlecast._tcp.local,A
2026-05-03 19:33:23,_googlecast._tcp.local,A
2026-05-03 19:33:23,redirector.googlevideo.com,A
2026-05-03 19:33:22,www.youtube.com,A
2026-05-03 19:33:22,_googlecast._tcp.local,A
2026-05-03 19:33:22,redirector.googlevideo.com,A
2026-05-03 19:33:21,www.youtube.com,A
2026-05-03 19:33:20,_googlecast._tcp.local,A
2026-05-03 19:33:19,_googlecast._tcp.local,A
2026-05-03 19:33:18,_googlecast._tcp.local,A
2026-05-03 19:33:18,_googlecast._tcp.local,A
2026-05-03 19:33:18,_googlecast._tcp.local,A
2026-05-03 19:31:03,www.google.com.tariq-domain,A
2026-05-03 19:31:03,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:31:01,www.youtube.com,A
2026-05-03 19:31:01,www.youtube.com.tariq-domain,A
2026-05-03 19:31:00,mtalk.google.com.tariq-domain,A
2026-05-03 19:31:00,i.ytimg.com,A
2026-05-03 19:31:00,youtubei.googleapis.com,A
2026-05-03 19:30:59,youtubei.googleapis.com.tariq-domain,A
2026-05-03 19:30:59,play.googleapis.com.tariq-domain,A
2026-05-03 19:30:59,www.google.com.tariq-domain,A
2026-05-03 19:30:59,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:30:58,www.youtube.com,A
2026-05-03 19:30:58,youtubei.googleapis.com,A
2026-05-03 19:30:57,mtalk.google.com,A
2026-05-03 19:30:57,i.ytimg.com,A
2026-05-03 19:30:57,youtubei.googleapis.com,A
2026-05-03 19:30:56,youtubei.googleapis.com.tariq-domain,A
2026-05-03 19:30:56,play.googleapis.com.tariq-domain,A
2026-05-03 19:30:56,www.google.com,A
2026-05-03 19:30:56,connectivitycheck.gstatic.com,A
2026-05-03 19:30:55,www.youtube.com,A
2026-05-03 19:30:55,i.ytimg.com,A
2026-05-03 19:30:54,mtalk.google.com,A
2026-05-03 19:30:54,i.ytimg.com,A
2026-05-03 19:30:53,youtubei.googleapis.com,A
2026-05-03 19:30:53,youtubei.googleapis.com.tariq-domain,A
2026-05-03 19:30:53,www.youtube.com,A
2026-05-03 19:30:53,play.googleapis.com,A
2026-05-03 19:30:53,www.google.com,A
2026-05-03 19:30:53,connectivitycheck.gstatic.com,A
2026-05-03 19:30:52,www.youtube.com,A
2026-05-03 19:30:51,rr3---sn-nuj-wxqee.googlevideo.com.tariq-domain,A
2026-05-03 19:30:50,youtubei.googleapis.com,A
2026-05-03 19:30:50,youtubei.googleapis.com.tariq-domain,A
2026-05-03 19:30:50,www.youtube.com.tariq-domain,A
2026-05-03 19:30:50,play.googleapis.com,A
2026-05-03 19:30:50,www.google.com,A
2026-05-03 19:30:50,connectivitycheck.gstatic.com,A
2026-05-03 19:30:48,www.google.com,A
2026-05-03 19:30:48,connectivitycheck.gstatic.com,A
2026-05-03 19:30:48,rr3---sn-nuj-wxqee.googlevideo.com.tariq-domain,A
2026-05-03 19:30:47,youtubei.googleapis.com,A
2026-05-03 19:30:47,www.youtube.com.tariq-domain,A
2026-05-03 19:30:45,rr3---sn-nuj-wxqee.googlevideo.com.tariq-domain,A
2026-05-03 19:30:45,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:44,youtubei.googleapis.com,A
2026-05-03 19:30:44,www.youtube.com,A
2026-05-03 19:30:44,www.youtube.com.tariq-domain,A
2026-05-03 19:30:44,www.google.com.tariq-domain,A
2026-05-03 19:30:42,youtubei.googleapis.com,A
2026-05-03 19:30:42,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:42,rr3---sn-nuj-wxqee.googlevideo.com.tariq-domain,A
2026-05-03 19:30:41,youtubei.googleapis.com,A
2026-05-03 19:30:41,www.youtube.com,A
2026-05-03 19:30:41,www.youtube.com.tariq-domain,A
2026-05-03 19:30:41,www.google.com.tariq-domain,A
2026-05-03 19:30:39,www.google.com.tariq-domain,A
2026-05-03 19:30:39,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:30:39,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:38,www.youtube.com,A
2026-05-03 19:30:36,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:35,www.youtube.com,A
2026-05-03 19:30:35,www.google.com.tariq-domain,A
2026-05-03 19:30:35,connectivitycheck.gstatic.com.tariq-domain,A
2026-05-03 19:30:34,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:33,www.youtube.com,A
2026-05-03 19:30:32,www.youtube.com,A
2026-05-03 19:30:32,www.google.com,A
2026-05-03 19:30:32,connectivitycheck.gstatic.com,A
2026-05-03 19:30:32,www.google.com,A
2026-05-03 19:30:32,rr3---sn-nuj-wxqee.googlevideo.com,A
2026-05-03 19:30:30,www.youtube.com.tariq-domain,A
2026-05-03 19:30:29,www.google.com,A
2026-05-03 19:30:29,connectivitycheck.gstatic.com,A
2026-05-03 19:30:29,www.google.com,A
2026-05-03 19:30:27,www.youtube.com.tariq-domain,A
2026-05-03 19:30:26,connectivitycheck.gstatic.com,A
2026-05-03 19:30:26,www.google.com,A
2026-05-03 19:30:24,www.youtube.com,A
2026-05-03 19:30:24,www.youtube.com.tariq-domain,A
2026-05-03 19:30:23,s.youtube.com.tariq-domain,A
2026-05-03 19:30:23,connectivitycheck.gstatic.com,A
2026-05-03 19:30:23,www.google.com,A
2026-05-03 19:30:21,www.youtube.com,A
2026-05-03 19:30:21,www.youtube.com.tariq-domain,A
2026-05-03 19:30:20,s.youtube.com.tariq-domain,A
